"ID","Year","Contact.Status","Admission.Substatus","Major.Interest","ACT","GPA","Date.App.Submitted","Date.App.Completed","Legacy","Co.Curricular","Gender","Ethnicity","Religious.Preference","HS.Name","City","State","Zip","Number.Campus.Visits","Royal15","Royal.ID","First.Visit","Last.Visit","Ind.Visit","Group.Visit","Schol.Visit","Award.Status","Comprehensive.Cost","Total.Gift","Total.Institutional.Gift","Gross.Need","Scholarship.Status"
"App ID-106612","2012 Fall",": Deposit","Paid","Pre-Medicine",33,3.97,"8/16/2011","","","Band; Cross Country; Orchestra; Other; Skiing - downhill","Female","Multiracial","Evangelical Free","Central HS","Cologne","MN","55322",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106613","2011 Fall",": Cancel","Cancel: Admit","Undecided",26,3.83,"4/18/2011","","","","Female","White","Not Reported","Rocori HS","Cold Spring","MN","56320",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106614","2012 Fall",": Cancel","Cancel: Admit","Business",30,3.79,"10/13/2011","","","Football","Male","White","Catholic","Monticello HS","Monticello","MN","55362",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106645","2011 Spring",": Cancel","Cancel: Admit","Undecided",18,2.01,"4/29/2010","","","Speech; Student Government; Track & Field","Male","White","Catholic","Belt HS","Belt","MT","59412",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106646","2010 Fall",": Deposit","Paid","Undecided",30,3.8,"6/25/2009","","","Choir; Service-Learning; Tennis","Female","White","Lutheran (ELCA)","Burnsville Sr HS","Burnsville","MN","55306",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106648","2010 Fall",": Cancel","Cancel: Admit","Business: Marketing",25,3.3,"11/2/2009","","","Ministry","Male","White","Evangelical Free","White Bear Lake Area HS","White Bear Lake","MN","55110-7620",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106651","2010 Fall",": Cancel","Cancel: Admit","Undecided",24,3.56,"12/2/2009","","","","Male","White","Lutheran (ELCA)","Waukee Cmnty HS","West Des Moines","IA","50266",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106652","2012 Fall",": Cancel","Cancel: Admit","Music",27,3.96,"10/27/2011","","","Choir; Ministry; Other; Radio/TV; Service-Learning","Female","White","Lutheran (ELCA)","Waukee Cmnty HS","West Des Moines","IA","50266",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106662","2011 Fall",": Deposit","Paid","Undecided",18,2.76,"9/17/2010","","","Band; Choir; Dance; Journalism/Writing; Other","Female","White","Lutheran (ELCA)","Buffalo HS","Hanover","MN","55341-4039",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106665","2010 Fall",": Cancel","Cancel: Admit","Business",27,3.81,"2/2/2010","","","Baseball; Football","Male","Asian","Evangelical Free","Columbus HS","Columbus","MT","59019-1313",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106671","2010 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",27,3.92,"7/23/2009","","","Band; Choir; Journalism/Writing; Ministry; Other","Male","White","Christian","Unspecified","Nerstrand","MN","55053-4502",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106673","2010 Fall",": Deposit","Paid","Elementary Education",26,3.64,"8/12/2009","","","Ministry; Service-Learning; Track & Field","Female","White","Lutheran (ELCA)","Bozeman HS","Bozeman","MT","59715-8091",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106675","2010 Fall",": Cancel","Cancel: Admit","Elementary Education",27,3.95,"11/2/2009","","","Choir; Ministry; Other; Service-Learning; Student Government","Female","White","Christian","Wayzata HS","Plymouth","MN","55441",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106676","2011 Fall",": Cancel","Cancel: Admit","Journalism: Multimedia",0,2.71,"9/7/2010","","","","Female","White","Lutheran (Other)","Marana HS","Marana","AZ","85653-8278",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106677","2011 Fall",": Cancel","Cancel: Admit","Pre-Pharmacy",0,NA,"10/20/2010","","","Baseball","Female","Black or African-American","Muslim","Richfield Sr HS","Minneapolis","MN","55407",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106679","2012 Fall",": Cancel","Cancel: Deposit","Undecided",25,3.43,"5/16/2011","","","Ministry; Service-Learning","Male","White","Lutheran (ELCA)","Eagan HS","Eagan","MN","55123",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106684","2010 Fall",": Deposit","Paid","Pre-Law",27,3.14,"10/26/2009","","","Band; Ministry","Male","White","Reformed Church in America","Millard North HS","Omaha","NE","68144",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106715","2011 Fall",": Deposit","Paid","Undecided",21,2.97,"11/29/2010","","","Language Clubs; Tennis","Female","Asian","No Affiliation","Washburn Sr HS","Minneapolis","MN","55411",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106721","2011 Fall",": Cancel","Cancel: Admit","Undecided",31,3.96,"11/29/2010","","","Choir; Ministry; Service-Learning; Swimming","Female","White","Lutheran (Missouri Synod)","Moorhead HS","Moorhead","MN","56560-3922",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106748","2010 Fall",": Deposit","Paid","Music Education",35,4,"10/19/2009","","","Band; Choir; Journalism/Writing; Ministry; Other","Female","White","Lutheran (ELCA)","Windsor HS","Barnhart","MO","63012",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106758","2010 Fall",": Deposit","Paid","Exercise Science",20,3.35,"4/27/2010","","","Baseball; Dance; Softball; Volleyball","Female","White","Christian","Dilworth-Glyndon-Felton HS","Glyndon","MN","56547",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106760","2011 Fall",": Cancel","Cancel: Deposit","Undecided",34,3.71,"12/6/2010","","","Cross Country; Ministry; Track & Field","Male","White","Lutheran (Missouri Synod)","Century HS","Zumbro Falls","MN","55991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106764","2010 Fall",": Cancel","Cancel: Deposit","Nursing",23,3.37,"10/26/2009","","","Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Burnsville Sr HS","Savage","MN","55378",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106766","2010 Fall",": Deposit","Paid","Business - Organizational Leadership",24,3.96,"7/8/2009","","","Band; Choir; Ministry","Male","White","Lutheran (ELCA)","Ortonville HS","Ortonville","MN","56278-2065",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106767","2010 Fall",": Deposit","Paid","Undecided",24,3.76,"12/2/2009","","","Choir; Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Owatonna HS","Owatonna","MN","55060-4625",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106768","2010 Fall",": Deposit","Paid","Elementary Education",19,3.41,"10/15/2009","","","","Female","White","Lutheran (ELCA)","Annandale HS","Annandale","MN","55302-2206",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106774","2011 Fall",": Cancel","Cancel: Admit","Psychology",24,NA,"11/22/2010","","","","Female","Asian","Not Reported","Arlington HS","St Paul","MN","55105",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106778","2010 Fall",": Cancel","Cancel: Admit","Political Science",0,3.75,"","","","","Female","White","","Hall-Dale HS","Hallowell","ME","04347-1362",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106781","2010 Fall",": Cancel","Cancel: Admit","Music",0,3.46,"5/4/2009","","","Orchestra","Male","White","Catholic","Joel Barlow HS","Easton","CT","06612-1341",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106782","2010 Fall",": Deposit","Paid","Global Studies",27,3.91,"11/6/2009","","","Band; Other; ROTC; Service-Learning; Soccer","Female","White","Not Reported","Willard HS","Springfield","MO","65803-7522",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106791","2010 Fall",": Cancel","Cancel: Admit","Undecided",24,3.76,"12/2/2009","","","","Female","White","Catholic","Pelican Rapids HS","Pelican Rapids","MN","56572",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106792","2010 Fall",": Cancel","Cancel: Admit","Chemistry",25,3.9,"11/17/2009","","","Ministry; Tennis","Female","White","Lutheran (Other)","Wahpeton Sr HS","Wahpeton","ND","58075",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106793","2011 Fall",": Cancel","Cancel: Admit","Accounting",27,3.95,"9/20/2010","","","Baseball; Golf; Theatre; Volleyball","Female","White","Lutheran (Other)","Kenmare HS","Kenmare","ND","58746",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106794","2011 Fall",": Cancel","Cancel: Admit","Undecided",29,3.71,"12/7/2010","","","Band; Ministry; Service-Learning","Female","White","Evangelical Free","Brandon-Evansville HS","Evansville","MN","56326",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106795","2011 Fall",": Deposit","Paid","Pre-Medicine",30,3.95,"7/14/2010","","","Band; Journalism/Writing; Orchestra; Student Government","Female","Asian","Not Reported","West Fargo HS","West Fargo","ND","58078",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106796","2010 Fall",": Deposit","Paid","Pre-Optometry",25,3.47,"7/8/2009","","","Band; Golf","Female","White","Protestant (No Denomination)","Saint Thomas Public School","St Thomas","ND","58276",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106797","2010 Fall",": Deposit","Paid","Music Education",25,3.45,"11/24/2009","","","Softball","Female","White","Lutheran (ELCA)","Pelican Rapids HS","Pelican Rapids","MN","56572",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106798","2010 Fall",": Cancel","Cancel: Admit","Math",23,3.76,"8/24/2009","","","Swimming; Track & Field","Female","White","Catholic","Sauk Centre Sr HS","Sauk Centre","MN","56378",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106799","2010 Fall",": Deposit","Paid","Undecided",31,3.93,"1/29/2010","","","","Female","","Not Reported","Lisbon HS","Lisbon","ND","58054",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106800","2010 Fall",": Deposit","Paid","Undecided",28,3.96,"12/4/2009","","","","Female","White","Catholic","Pelican Rapids HS","Pelican Rapids","MN","56572",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106801","2011 Fall",": Deposit","Paid","Pre-Medicine",23,3.26,"9/20/2010","","","Baseball; Ministry; Volleyball","Female","White","Lutheran (ELCA)","Crookston HS","Crookston","MN","56716",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106802","2013 Fall",": Deposit","Paid","Psychology",30,4,"7/3/2012","","","","Female","White","Christian","Sauk Rapids-Rice HS","Sauk Rapids","MN","56379",1,0,NA,2013-01-15,2013-01-15,0,0,1,NA,NA,NA,NA,NA,NA
"App ID-106804","2010 Fall",": Deposit","Paid","Environmental Studies",0,3.98,"11/20/2009","","","Choir","Female","White","Lutheran (ELCA)","Great Falls HS","Great Falls","MT","59401",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106860","2011 Fall",": Deposit","Paid","Undecided",22,3.11,"6/28/2010","","","Choir; Ministry; Other; Radio/TV; Service-Learning","Male","White","Catholic","Lac Qui Parle Valley HS","Danvers","MN","56231",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106864","2010 Fall",": Cancel","Cancel: Admit","Pre-Law",26,3.88,"2/17/2010","","","Hockey","Male","White","Lutheran (ELCA)","Grafton HS","Fargo","ND","58104",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106877","2010 Fall",": Cancel","Cancel: Admit","Undecided",25,3.83,"8/7/2009","","","","Male","White","Lutheran (ELCA)","Lincoln Sr HS","Thief River Falls","MN","56701",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106882","2010 Fall",": Deposit","Paid","Psychology",31,3.63,"10/19/2009","","","Choir; Cultural/Ethnic Clubs; Journalism/Writing; Ministry; Other","Female","White","Lutheran (ELCA)","Wayzata HS","Plymouth","MN","55446",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106885","2010 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",24,3.73,"12/3/2009","","","","Male","White","Catholic","South HS","Fargo","ND","58103",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106896","2010 Fall",": Cancel","Cancel: Admit","Undecided",29,3.65,"1/19/2010","","","Band; Ministry","Male","White","Lutheran (Missouri Synod)","Minnehaha Acdmy","Edina","MN","55435-1630",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106897","2011 Fall",": Deposit","Paid","Undecided",18,2.93,"10/12/2010","","","Band; Hockey; Ministry; Service-Learning","Female","White","Assemblies of God","Delano Sr HS","Delano","MN","55328",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106898","2010 Fall",": Deposit","Paid","Business - Organizational Leadership",26,3.31,"11/13/2009","","","Football; Orchestra","Male","White","Lutheran (Other)","Centennial HS","Lino Lakes","MN","55038-9147",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106899","2011 Fall",": Deposit","Paid","Nursing",28,3.44,"11/22/2010","","","Football; Service-Learning","Male","White","Lutheran (ELCA)","Como Park Sr HS","St Paul","MN","55108",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106900","2010 Fall",": Cancel","Cancel: Deposit","Psychology",29,3.83,"10/29/2009","","","","Female","White","Lutheran (ELCA)","Shields Valley HS","Wilsall","MT","59086",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106903","2010 Fall",": Deposit","Paid","Pre-Medicine",30,3.99,"9/22/2009","","","Band; Baseball; Journalism/Writing; Ministry; Other","Female","White","Lutheran (ELCA)","Plentywood HS","Plentywood","MT","59254",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106904","2010 Fall",": Cancel","Cancel: Admit","Undecided",26,3.74,"10/16/2009","","","Band; Baseball; Choir; Other; Service-Learning","Female","White","Lutheran (ELCA)","Plentywood HS","Plentywood","MT","59254",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106905","2010 Fall",": Deposit","Paid","Elementary Education",29,3.8,"9/11/2009","","","Choir; Ministry; Service-Learning; Theatre","Female","White","Lutheran (ELCA)","Plentywood HS","Plentywood","MT","59254",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106906","2010 Fall",": Cancel","Cancel: Admit","Elementary Education",28,3.84,"12/2/2009","","","Service-Learning; Soccer; Student Government; Volleyball","Female","White","Not Reported","Denfeld HS","Duluth","MN","55806",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106907","2010 Fall",": Cancel","Cancel: Admit","Psychology",23,NA,"3/29/2010","","","","Female","Hispanic or Latino","Catholic","Highland Park Sr HS","Roseville","MN","55113",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106909","2010 Fall",": Cancel","Cancel: Admit","Undecided",31,3.79,"1/12/2010","","","Band; Cross Country; Soccer; Track & Field","Male","White","Christian","South HS","Pueblo","CO","81005",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106911","2010 Fall",": Deposit","Waived","Undecided",22,3.3,"5/12/2009","","","Band; ROTC; Service-Learning; Student Government","Male","White","Presbyterian (United)","Billings Central Catholic HS","Billings","MT","59105-1931",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106914","2010 Fall",": Cancel","Cancel: Admit","Music",25,3.63,"11/9/2009","","","Band; Choir","Female","White","No Affiliation","Wayzata HS","Plymouth","MN","55441",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106915","2010 Fall",": Deposit","Paid","Undecided",24,3.69,"10/23/2009","","","Choir; Soccer","Female","White","United Methodist","Fergus HS","Lewistown","MT","59457",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106917","2010 Fall",": Cancel","Cancel: Deposit","Pre-Optometry",30,4,"7/10/2009","","","Ministry; Service-Learning; Student Government; Swimming","Female","White","Lutheran (Missouri Synod)","Perham HS","Perham","MN","56573",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106922","2011 Fall",": Deposit","Paid","Sociology",29,3.92,"1/20/2011","","","Baseball; Football; Hockey; Other; Service-Learning","Male","White","Free Lutheran","Lake of The Woods HS","Baudette","MN","56623",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106923","2012 Fall",": Deposit","Paid","Business - Organizational Leadership",22,2.65,"3/7/2012","","","Baseball; Hockey","Male","White","Baptist (American)","Williston HS","Williston","ND","58801",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106927","2010 Fall",": Cancel","Cancel: Admit","Art: Graphic Design",27,3.47,"","","","Choir; Journalism/Writing; Radio/TV; Swimming","Female","White","Lutheran (Other)","Warroad HS","Warroad","MN","56763-9521",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106933","2012 Fall",": Deposit","Paid","Undecided",21,2.96,"6/27/2011","","","Band; Choir; Ministry; Other; ROTC","Male","White","Lutheran (ELCA)","North HS","Fargo","ND","58102",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106934","2011 Fall",": Deposit","Paid","Undecided",27,3.59,"8/17/2010","","","Choir","Male","White","Lutheran (ELCA)","Spring Grove HS","Spring Grove","MN","55974-1403",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106935","2011 Fall",": Cancel","Cancel: Admit","Psychology",25,3.49,"8/17/2010","","","Choir; Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Saint Johns Prep School","Cold Spring","MN","56320",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106936","2011 Fall",": Cancel","Cancel: Admit","Undecided",28,3.75,"11/22/2010","","","Ministry; Service-Learning","Male","White","Christian","Burnsville Sr HS","Savage","MN","55378-2981",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106937","2012 Fall",": Deposit","Paid","Physical Education",24,3.52,"7/11/2011","","","Football; Track & Field","Male","White","Catholic","South HS","Fargo","ND","58104-6222",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106938","2011 Fall",": Cancel","Cancel: Admit","Art: Studio",30,3.98,"10/15/2010","","","Band; Journalism/Writing; Radio/TV; Service-Learning","Female","White","Lutheran (ELCA)","Fossil Ridge HS","Fort Collins","CO","80525",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106939","2011 Fall",": Cancel","Cancel: Deposit","Undecided",22,3.08,"11/5/2010","","","Football","Male","White","Catholic","Cathedral HS","Sartell","MN","56377",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106941","2011 Fall",": Deposit","Paid","Music",26,3.38,"7/8/2010","","","Band; Service-Learning","Female","","Not Reported","Champlin Park HS","Champlin","MN","55316-3218",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106942","2011 Fall",": Deposit","Paid","Pre-Physical Therapy",27,3.78,"6/25/2010","","","Band; Baseball; Football","Male","White","Lutheran (ELCA)","Ortonville HS","Ortonville","MN","56278",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106943","2010 Fall",": Cancel","Cancel: Admit","Nursing",28,3.72,"9/7/2009","","","Band; Ministry; Service-Learning","Female","White","Lutheran (Other)","Central Cass HS","Casselton","ND","58012",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106944","2012 Fall",": Deposit","Paid","Business: Healthcare",27,4,"6/8/2011","","","Baseball; Football","Male","White","Lutheran (ELCA)","Montevideo Sr HS","Montevideo","MN","56265",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106945","2013 Fall",": Deposit","Paid","Undecided",25,3.94,"10/11/2012","","","Choir; Ministry; Service-Learning","Female","White","Evangelical Free","Davies HS Fargo","Fargo","ND","58104-6844",2,0,NA,2013-01-15,2013-03-14,0,1,1,NA,NA,NA,NA,NA,NA
"App ID-106946","2011 Fall",": Cancel","Cancel: Admit","Elementary Education",26,3.77,"10/7/2010","","","Service-Learning","Female","White","Lutheran (ELCA)","Eastview HS","Apple Valley","MN","55124-7927",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106947","2011 Fall",": Deposit","Paid","Nursing",23,3.01,"1/3/2011","","","","Male","White","Lutheran (ELCA)","Annandale HS","Annandale","MN","55302-2206",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106949","2010 Fall",": Cancel","Cancel: Admit","Global Studies",19,3.24,"11/13/2009","","","Choir; Service-Learning","Female","White","Lutheran (Other)","New Trier HS","Wilmette","IL","60091-1737",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106950","2011 Fall",": Deposit","Paid","Nursing",27,3.83,"11/3/2010","","","Band; Service-Learning","Female","White","Lutheran (ELCA)","Eastview HS","Apple Valley","MN","55124-8138",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106951","2010 Fall",": Cancel","Cancel: Admit","Elementary Education",28,3.94,"11/13/2009","","","Cheerleading; Choir; Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Evansville HS","Brandon","MN","56315",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106952","2010 Fall",": Deposit","Paid","Theatre Art",26,3.67,"7/8/2009","","","Band; Choir; Journalism/Writing; Other; Radio/TV","Female","White","Lutheran (ELCA)","Wadena/Deer Creek HS","Wadena","MN","56482",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106953","2010 Fall",": Cancel","Cancel: Deposit","Undecided",26,3.86,"6/29/2009","","","Cheerleading; Choir; Other; Service-Learning; Theatre","Female","White","Lutheran (ELCA)","Battle Lake HS","Battle Lake","MN","56515",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-106954","2010 Fall",": Deposit","Paid","Undecided",17,3.84,"10/16/2009","","","Orchestra","Female","White","Lutheran (ELCA)","Unspecified","Fertile","MN","56540",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
