"ID","Year","ACT","GPA","HS.Percentile","Date.App.Submitted","Date.App.Completed","Date.Deposited","Zip","Royal15","Cost.of.Attendance","Total.Gift","Total.Institutional.Gift","Gross.Need","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator"
"App ID-138274","2015 Fall",20,3.82,83,"2014-09-05","2014-09-16",NA,58104,0,NA,0,0,0,NA,NA,NA,NA,3.65,66172,31429,0.9349,607,0.0193,NA,0,0,0,0,0,0,0,0
"App ID-138292","2015 Fall",27,3.79,84,"2014-07-25","2014-11-17","2014-11-25",56529,0,41484,21830,21830,30801,"2015-02-04","2015-03-13","2015-03-26","2015-04-01",3.12,45753,4104,0.9423,58,0.0141,NA,0,0,0,0,1,0,0,0
"App ID-138311","2015 Fall",29,4,96,"2014-10-31","2014-11-21",NA,80538,0,43064,0,0,17356,"2015-02-03",NA,"2014-12-23",NA,608.12,62515,45636,0.9113,8,2e-04,NA,0,1,0,0,0,0,0,0
"App ID-138322","2016 Fall",27,4.03,95,"2015-07-27","2015-09-18","2016-02-15",56303,0,44668,24780,24780,26092,"2016-02-29","2016-03-21","2016-02-01","2016-02-11",150.84,44773,25838,0.8779,46,0.0018,NA,1,0,0,0,1,0,1,1
"App ID-138336","2016 Fall",28,3.88,94,"2015-08-20","2015-12-09",NA,55744,0,NA,0,0,0,NA,NA,NA,NA,154.63,46796,20242,0.961,61,0.003,1638,0,0,0,0,0,1,0,0
"App ID-138594","2015 Fall",28,3.91,0,"2014-06-30","2014-10-20",NA,55082,0,43064,0,0,22756,"2015-02-20",NA,"2014-12-23",NA,227.3,78919,35273,0.9343,89,0.0025,NA,0,0,0,0,0,0,0,1
"App ID-138600","2015 Fall",30,4,99,"2014-10-26","2014-12-01",NA,55964,0,41484,23750,20750,27173,"2015-02-03","2015-03-13","2014-12-23",NA,289.83,56588,4399,0.9882,3,7e-04,478,0,1,0,1,0,0,0,0
"App ID-138608","2016 Fall",29,3.98,95,"2015-12-16","2015-12-16",NA,59828,1,44668,27790,24790,46445,"2016-02-05","2016-03-21","2016-02-01","2016-02-22",821.15,36818,5011,0.9792,3,6e-04,NA,0,0,0,0,0,0,0,0
"App ID-138619","2015 Fall",29,3.88,88,"2014-12-22","2015-03-10","2015-05-01",57702,0,43064,16000,16000,0,"2015-03-12","2015-03-18","2015-03-10",NA,369.93,67758,34752,0.8954,38,0.0011,NA,1,0,0,0,0,0,0,0
"App ID-138667","2015 Fall",28,3.85,90,"2014-07-09","2014-08-04","2015-04-14",55309,0,43064,20000,20000,34671,"2015-02-26","2015-03-31","2014-12-23",NA,179.03,75287,18758,0.952,37,0.002,857,1,0,1,1,1,0,0,0
"App ID-138673","2015 Fall",31,4,98,"2014-07-23","2014-08-11",NA,57201,0,43064,20500,20500,21585,"2015-02-20","2015-03-25","2014-12-23","2015-01-23",136.44,47324,25172,0.9475,36,0.0014,NA,1,1,0,0,0,0,0,1
"App ID-138676","2016 Fall",35,4.19,0,"2015-12-01","2015-12-01",NA,56401,1,NA,0,0,0,NA,NA,NA,NA,128.09,48178,29469,0.9582,105,0.0036,NA,0,0,0,0,0,0,0,0
"App ID-138716","2015 Fall",26,3.55,74,"2014-10-27","2014-10-31",NA,56329,0,NA,0,0,0,NA,NA,NA,NA,158.35,59358,7276,0.9736,8,0.0011,436,0,1,0,1,0,0,0,0
"App ID-138729","2015 Fall",33,3.99,99,"2014-10-31","2014-11-05","2015-05-18",58027,0,43064,30775,21000,46054,"2015-02-27","2015-03-23","2014-12-23","2015-01-13",43.02,47039,1240,0.9629,5,0.004,312,1,1,0,0,1,0,0,1
"App ID-138781","2015 Fall",32,3.14,60,"2015-01-18","2015-01-29","2015-02-23",55901,0,43064,23698,15500,46054,"2015-02-19","2015-03-19",NA,NA,283.49,65126,53242,0.8189,111,0.0021,NA,0,0,0,0,0,1,0,0
"App ID-139066","2015 Fall",26,3.99,90,"2014-10-14","2014-10-23",NA,55923,0,43064,17500,17500,0,"2015-03-03","2015-03-25",NA,NA,304.69,62524,4588,0.9791,3,7e-04,251,0,1,0,0,0,0,0,0
"App ID-139068","2015 Fall",25,3.45,57,"2014-10-06","2014-10-08",NA,56545,0,NA,0,0,0,NA,NA,NA,NA,44.03,53864,658,0.9179,6,0.0091,156,0,1,0,1,0,0,0,0
"App ID-139121","2015 Fall",27,3.94,99,"2014-10-17","2014-10-21",NA,54494,0,NA,0,0,0,NA,NA,NA,NA,376.69,50574,26354,0.9445,NA,NA,NA,1,0,0,0,0,0,0,0
"App ID-139146","2015 Fall",27,3.92,93,"2014-12-16","2014-12-16",NA,56187,0,NA,0,0,0,NA,NA,NA,NA,230.79,49155,14363,0.7527,17,0.0012,NA,1,0,1,0,0,0,0,0
"App ID-139405","2015 Fall",21,3.38,58,"2014-11-30","2014-12-08",NA,56331,0,43064,25662,21870,37998,"2015-03-16","2015-03-31",NA,NA,128.58,61908,1793,0.9989,3,0.0017,439,1,0,0,0,0,0,0,0
"App ID-139439","2015 Fall",25,3.95,87,"2015-01-25","2015-02-02",NA,57350,0,43064,16000,16000,15930,"2015-02-11","2015-03-17",NA,NA,186.56,42705,15046,0.8806,6,4e-04,NA,1,0,0,1,0,0,0,1
"App ID-139480","2015 Fall",32,3.83,0,"2014-08-01","2014-08-25",NA,56303,0,NA,0,0,0,NA,NA,NA,NA,150.84,44773,25838,0.8779,46,0.0018,NA,1,1,0,1,0,0,0,0
"App ID-139517","2015 Fall",25,3.96,0,"2014-10-20","2014-10-27","2015-01-27",56425,0,43064,27620,23890,38074,"2015-02-18","2015-03-18",NA,NA,122.79,58310,7646,0.9912,71,0.0093,NA,0,1,0,0,1,0,0,0
"App ID-139525","2015 Fall",34,4,0,"2014-08-13","2014-10-03",NA,55345,0,NA,0,0,0,NA,NA,NA,NA,206.93,91512,21957,0.9146,91,0.0041,2070,0,0,0,0,0,0,0,1
"App ID-139577","2015 Fall",30,3.81,89,"2014-08-03","2014-08-15",NA,59019,0,NA,0,0,0,NA,NA,NA,NA,601.76,55152,4089,0.9795,2,5e-04,NA,0,0,0,0,0,0,0,0
"App ID-139793","2015 Fall",24,3.2,54,"2014-10-08","2014-10-31",NA,55418,0,43064,0,0,0,"2015-02-24",NA,NA,NA,211.4,57364,30550,0.7815,79,0.0026,NA,0,1,0,1,0,0,0,0
"App ID-139800","2015 Fall",24,3.63,0,"2014-12-08","2014-12-09",NA,55075,0,43064,18500,18500,23133,"2015-02-23","2015-03-19",NA,NA,224.78,55190,20368,0.8346,28,0.0014,768,0,1,0,1,0,0,0,1
"App ID-139832","2015 Fall",33,3.92,97,"2014-12-10","2014-12-16",NA,56701,0,43064,25010,25010,0,"2015-03-02","2015-03-30","2014-12-23",NA,90.74,47855,12691,0.9344,61,0.0048,NA,0,0,0,1,0,0,0,0
"App ID-139834","2015 Fall",28,3.99,99,"2014-08-06","2014-08-18",NA,55355,0,43064,16000,16000,8489,"2015-02-11","2015-03-17",NA,NA,160.87,53723,9681,0.9721,50,0.0052,NA,0,1,0,0,0,0,0,1
"App ID-139852","2015 Fall",29,3.91,93,"2014-10-20","2014-10-23",NA,55427,0,NA,0,0,0,NA,NA,NA,NA,207.09,65924,22915,0.7846,77,0.0034,1789,0,1,0,0,0,0,0,1
"App ID-139873","2015 Fall",23,3.78,77,"2014-09-08","2014-09-18",NA,57201,0,NA,0,0,0,NA,NA,NA,NA,136.44,47324,25172,0.9475,36,0.0014,NA,1,1,0,1,0,0,0,0
"App ID-139874","2015 Fall",28,3.99,0,"2014-09-28","2014-09-29",NA,56514,0,NA,0,0,0,NA,NA,NA,NA,22.18,59565,3706,0.9617,48,0.013,223,1,0,1,0,0,0,0,0
"App ID-139894","2015 Fall",22,3.94,86,"2014-07-23","2014-10-17",NA,58503,0,NA,0,0,0,NA,NA,NA,NA,189.02,77425,28439,0.9275,142,0.005,NA,0,1,0,0,0,1,0,1
"App ID-139896","2015 Fall",32,3.98,93,"2014-07-17","2014-08-19","2014-09-02",59501,0,43064,17500,17500,0,"2015-02-27","2015-03-25","2014-12-23","2015-01-06",610.59,44896,12525,0.8529,15,0.0012,NA,1,0,0,0,1,0,0,0
"App ID-139964","2015 Fall",25,3.64,0,"2014-06-24","2014-07-09",NA,58203,0,NA,0,0,0,NA,NA,NA,NA,75.06,37353,18098,0.8576,29,0.0016,NA,1,1,0,0,0,0,0,0
"App ID-140310","2015 Fall",28,3.96,99,"2015-02-03","2015-02-09",NA,59602,0,43064,0,0,0,"2015-02-04",NA,"2015-02-10",NA,718.55,65109,25380,0.9467,19,7e-04,NA,0,0,0,0,0,0,0,0
"App ID-140323","2015 Fall",21,3.53,61,"2014-10-28","2015-01-05",NA,56684,0,43064,0,0,46054,"2015-02-18",NA,NA,NA,77.4,40417,323,0.9164,NA,NA,172,0,0,0,0,0,0,1,1
"App ID-140585","2016 Fall",24,3.98,97,"2015-10-17","2015-10-19",NA,55330,0,NA,0,0,0,NA,NA,NA,NA,186.59,76504,36989,0.9383,82,0.0022,NA,0,0,0,0,0,0,0,0
"App ID-140596","2015 Fall",23,3.49,60,"2014-11-13","2014-11-19","2015-02-25",56501,0,43064,23080,22950,33274,"2015-02-20","2015-03-19",NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,1,1,0,0,1,0,0,0
"App ID-140709","2015 Fall",34,3.85,97,"2014-11-13","2014-11-17",NA,55117,0,NA,0,0,0,NA,NA,NA,NA,218.47,45660,42928,0.5512,73,0.0017,NA,1,1,0,1,0,0,0,0
"App ID-140728","2015 Fall",26,3.93,93,"2014-06-02","2014-07-09","2014-08-07",56501,0,43064,17500,17500,8836,"2015-02-24","2015-03-16","2015-04-14","2015-04-27",43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,0,1,1,1,1
"App ID-140736","2015 Fall",27,3.97,99,"2014-08-17","2014-09-02",NA,56360,0,NA,0,0,0,NA,NA,NA,NA,102.49,46102,4121,0.9677,11,0.0027,NA,0,1,0,0,0,0,0,0
"App ID-140740","2016 Fall",25,3.1,30,"2015-12-11","2015-12-11",NA,80487,1,NA,0,0,0,NA,NA,NA,NA,668.65,62631,16944,0.9349,2,1e-04,NA,0,0,0,1,0,0,1,1
"App ID-140750","2015 Fall",31,3.94,0,"2014-09-29","2014-10-15","2015-03-16",56401,0,43064,25660,25170,41467,"2015-02-26","2015-07-21","2014-12-23","2015-05-12",128.09,48178,29469,0.9582,105,0.0036,NA,0,1,0,0,1,0,0,1
"App ID-140977","2015 Fall",25,3.77,87,"2014-12-09","2015-03-18",NA,56572,0,43064,0,0,0,"2015-02-05",NA,NA,NA,37.95,49727,5149,0.8679,79,0.0153,266,0,0,0,1,0,0,0,0
"App ID-141000","2015 Fall",34,3.97,97,"2014-11-28","2014-12-05","2015-01-08",57006,0,43064,23000,23000,0,"2015-02-20","2015-03-19","2014-12-23","2015-01-08",176.95,43330,24959,0.9217,27,0.0011,NA,0,0,0,0,0,0,0,0
"App ID-141012","2015 Fall",24,3.32,46,"2014-10-17","2014-12-02","2014-12-09",55113,0,43064,25670,21970,38002,"2015-02-27","2015-03-31",NA,NA,215.07,61448,39628,0.8198,139,0.0035,1840,1,0,0,0,1,0,0,0
"App ID-141014","2015 Fall",31,4,99,"2014-09-29","2014-10-02",NA,56378,0,NA,0,0,0,NA,NA,NA,NA,117.03,53818,7935,0.9442,29,0.0037,NA,1,1,0,1,0,0,1,1
"App ID-141019","2015 Fall",27,3.83,87,"2014-07-19","2014-10-13",NA,55302,0,NA,0,0,0,NA,NA,NA,NA,196.6,58218,7006,0.977,20,0.0029,498,0,0,0,0,0,0,0,0
"App ID-141095","2015 Fall",23,3.56,71,"2014-12-02","2014-12-02",NA,54724,0,NA,0,0,0,NA,NA,NA,NA,280.99,58877,7170,0.9838,3,4e-04,NA,1,1,0,0,0,0,0,0
"App ID-141105","2015 Fall",31,3.97,99,"2014-09-17","2014-09-29","2015-04-01",56001,0,43064,18500,18500,0,"2015-03-03","2015-03-16","2014-12-23",NA,229.64,46354,47040,0.9093,56,0.0012,1007,0,1,0,1,1,0,1,1
"App ID-141109","2015 Fall",25,3.83,0,"2014-12-08","2014-12-23","2015-01-19",56278,0,43064,9647,2560,41128,"2015-02-11","2015-03-17",NA,NA,107.98,44548,2784,0.9781,16,0.0057,183,1,0,0,0,1,0,0,0
"App ID-141112","2015 Fall",30,3.86,0,"2014-12-11","2014-12-11",NA,58061,0,NA,0,0,0,NA,NA,NA,NA,41.28,66250,390,0.9385,2,0.0051,NA,0,0,0,1,0,0,0,0
"App ID-141132","2015 Fall",25,3.98,94,"2014-11-18","2014-11-18","2015-02-09",57362,0,43064,20660,20660,24896,"2015-03-04","2015-03-31",NA,NA,193.83,42714,2131,0.9934,NA,NA,NA,0,1,0,0,1,0,0,1
"App ID-141165","2015 Fall",31,3.96,99,"2014-07-30","2014-08-26",NA,53095,0,NA,0,0,0,NA,NA,NA,NA,482.16,60296,27221,0.955,1,0,NA,0,0,0,0,0,0,0,0
"App ID-141167","2015 Fall",25,3.93,88,"2014-07-11","2014-07-31","2015-04-30",56573,0,43064,27538,22060,38160,"2015-03-03","2015-04-27",NA,NA,59.25,57331,6338,0.9432,76,0.012,413,0,0,0,0,0,0,0,1
"App ID-141172","2015 Fall",26,3.88,92,"2014-08-18","2014-09-05",NA,56501,0,NA,0,0,0,NA,NA,NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,0,0,0,0,0
"App ID-141186","2015 Fall",23,3.47,66,"2014-12-10","2014-12-23","2015-02-24",57401,0,43064,22290,22290,34296,"2015-02-18","2015-03-19",NA,NA,127.08,51473,31027,0.915,26,8e-04,NA,0,1,0,1,1,0,0,0
"App ID-141213","2016 Fall",24,3.9,89,"2016-01-04","2016-01-19",NA,56501,1,44668,16500,16500,11079,"2016-03-28","2016-03-28",NA,NA,43.46,52268,16639,0.9237,179,0.0108,NA,0,0,0,0,0,0,1,1
"App ID-141240","2015 Fall",24,3.65,71,"2014-07-28","2014-09-22",NA,58601,0,NA,0,0,0,NA,NA,NA,NA,284.04,70886,23643,0.9252,35,0.0015,NA,0,0,0,0,0,0,0,0
"App ID-141266","2016 Fall",23,3.78,82,"2016-01-04","2016-01-05",NA,55418,1,44668,26600,23600,32268,"2016-02-05","2016-03-04",NA,NA,211.4,57364,30550,0.7815,79,0.0026,NA,0,0,0,0,0,1,0,1
"App ID-141269","2015 Fall",28,3.88,0,"2014-08-06","2014-10-06",NA,56377,0,NA,0,0,0,NA,NA,NA,NA,149.24,75050,17801,0.9389,94,0.0053,NA,0,1,0,0,0,0,0,0
"App ID-141342","2015 Fall",20,3,34,"2014-12-11","2015-01-07","2015-04-13",55353,0,43064,28141,18940,40315,"2015-03-02","2015-06-03",NA,NA,157.23,54271,3259,0.973,2,6e-04,215,1,1,0,0,1,0,0,0
"App ID-141608","2016 Fall",27,3.44,55,"2015-12-16","2015-12-16",NA,55313,1,44668,25696,16500,47758,"2016-03-01","2016-03-15",NA,NA,181.05,69136,23214,0.9699,84,0.0036,1626,0,0,0,0,0,0,0,0
"App ID-141612","2015 Fall",28,3.91,0,"2014-07-11","2014-10-03",NA,54022,0,NA,0,0,0,NA,NA,NA,NA,242.43,62681,21918,0.956,17,8e-04,NA,0,0,0,0,0,0,0,1
"App ID-141715","2015 Fall",26,3.8,78,"2014-09-13","2014-11-13",NA,59901,0,NA,0,0,0,NA,NA,NA,NA,820.61,45163,49792,0.9537,44,9e-04,NA,0,0,0,0,0,0,0,1
"App ID-141768","2015 Fall",26,3.24,78,"2014-10-13","2014-10-20","2014-11-04",163358414,0,41484,23000,20000,37134,"2015-02-04","2015-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1
"App ID-141779","2014 Fall",33,3.78,NA,"2014-04-08","2014-04-14",NA,58203,0,NA,0,0,0,NA,NA,NA,NA,75.06,37353,18098,0.8576,29,0.0016,NA,0,0,0,0,0,0,0,0
"App ID-141794","2015 Fall",29,3.62,82,"2014-10-13","2014-10-22",NA,55025,0,NA,0,0,0,NA,NA,NA,NA,211.31,74248,23639,0.9505,41,0.0017,NA,0,0,0,1,0,0,1,1
"App ID-141795","2014 Fall",27,3.4,NA,"2014-04-08",NA,NA,55371,1,41484,15000,15000,19486,"2014-05-02","2014-05-21",NA,NA,175.95,56971,16410,0.9589,24,0.0015,925,0,0,0,1,0,0,0,0
"App ID-141797","2014 Fall",18,3.15,NA,"2014-04-08",NA,NA,55117,1,NA,0,0,0,NA,NA,NA,NA,218.47,45660,42928,0.5512,73,0.0017,NA,0,0,0,0,0,0,0,0
"App ID-141799","2014 Fall",19,3.35,NA,"2014-04-08",NA,NA,54748,1,NA,0,0,0,NA,NA,NA,NA,291.71,44083,1365,0.9927,NA,NA,NA,0,0,0,0,0,0,0,0
"App ID-141800","2014 Fall",25,3.86,NA,"2014-04-08",NA,NA,56379,1,NA,0,0,0,NA,NA,NA,NA,152.83,54983,16440,0.9509,28,0.0017,1078,0,0,0,0,0,0,0,1
"App ID-141807","2014 Fall",18,3.19,51,"2014-04-08","2014-04-11","2014-04-21",58554,1,41484,21280,21280,36695,"2014-04-15","2014-04-23",NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,0,0,0,1,1,0,0,1
"App ID-141812","2014 Fall",18,3.41,NA,"2014-04-08",NA,NA,55330,1,NA,0,0,0,NA,NA,NA,NA,186.59,76504,36989,0.9383,82,0.0022,1161,0,0,0,0,0,0,0,1
"App ID-141813","2014 Fall",24,3.64,NA,"2014-04-08",NA,NA,56187,1,NA,0,0,0,NA,NA,NA,NA,230.79,49155,14363,0.7527,17,0.0012,NA,0,0,0,1,0,0,0,0
"App ID-141818","2014 Fall",0,2.8,NA,"2014-04-08","2014-05-05",NA,55731,1,NA,0,0,0,NA,NA,NA,NA,238.79,44684,5936,0.9815,15,0.0025,NA,0,0,0,0,0,0,0,0
"App ID-141827","2014 Fall",22,2.95,NA,"2014-04-08",NA,NA,54703,1,NA,0,0,0,NA,NA,NA,NA,289.64,44397,41715,0.9238,9,2e-04,NA,0,0,0,1,0,0,1,1
"App ID-141829","2014 Fall",19,3.27,NA,"2014-04-08",NA,NA,56044,1,NA,0,0,0,NA,NA,NA,NA,212.18,61875,2016,0.9841,2,0.001,NA,0,1,0,0,0,0,0,1
"App ID-141832","2014 Fall",19,3.47,NA,"2014-04-08","2014-04-09",NA,80232,1,NA,0,0,0,NA,NA,NA,NA,647.51,60428,21642,0.8821,2,1e-04,NA,0,0,0,0,0,0,0,1
"App ID-141833","2014 Fall",22,2.77,NA,"2014-04-08",NA,NA,56303,1,NA,0,0,0,NA,NA,NA,NA,150.84,44773,25838,0.8779,46,0.0018,NA,0,0,0,0,0,0,0,1
"App ID-141836","2014 Fall",20,2.87,NA,"2014-04-08",NA,NA,58103,1,NA,0,0,0,NA,NA,NA,NA,2.52,42616,48506,0.8627,521,0.0107,NA,0,0,0,0,0,0,0,0
"App ID-141842","2014 Fall",22,3.65,NA,"2014-04-08",NA,NA,59840,1,NA,0,0,0,NA,NA,NA,NA,825.79,32990,13446,0.9446,16,0.0012,NA,0,0,0,0,0,0,0,0
"App ID-141845","2014 Fall",18,2.89,NA,"2014-04-08","2014-05-05",NA,57472,1,NA,0,0,0,NA,NA,NA,NA,182.04,47667,1144,0.9161,NA,NA,NA,0,0,0,0,0,0,0,1
"App ID-141848","2014 Fall",20,3.62,NA,"2014-04-08",NA,NA,55106,1,NA,0,0,0,NA,NA,NA,NA,221.54,43127,56467,0.4714,37,7e-04,NA,0,0,0,0,0,0,0,1
"App ID-141849","2014 Fall",19,3.04,NA,"2014-04-08",NA,NA,56358,1,41484,25154,16140,44474,"2014-05-13","2014-05-15",NA,NA,174.31,51012,3284,0.9781,2,6e-04,454,0,0,0,0,0,0,1,1
"App ID-141850","2014 Fall",25,2.88,NA,"2014-04-08",NA,NA,56007,1,NA,0,0,0,NA,NA,NA,NA,276.3,40037,21084,0.9429,36,0.0017,111,0,0,0,0,0,0,0,0
"App ID-141851","2014 Fall",23,2.88,NA,"2014-04-08",NA,NA,80916,1,NA,0,0,0,NA,NA,NA,NA,685.85,41994,38632,0.6115,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-141855","2014 Fall",21,3.29,NA,"2014-04-08",NA,NA,80911,1,NA,0,0,0,NA,NA,NA,NA,688.9,56694,31912,0.7559,3,1e-04,NA,0,0,0,0,0,0,0,0
"App ID-141856","2014 Fall",19,3.66,NA,"2014-04-08",NA,NA,56201,1,41484,0,0,42741,"2014-04-29",NA,NA,NA,146.11,46132,22990,0.8633,137,0.006,NA,0,0,0,0,0,0,0,1
"App ID-141861","2014 Fall",19,3.32,NA,"2014-04-08",NA,NA,56510,1,NA,0,0,0,NA,NA,NA,NA,32.3,45057,2297,0.9591,24,0.0104,156,0,0,0,1,0,0,1,1
"App ID-141865","2014 Fall",19,3.75,NA,"2014-04-08",NA,NA,55744,1,NA,0,0,0,NA,NA,NA,NA,154.63,46796,20242,0.961,61,0.003,947,0,0,0,0,0,0,0,1
"App ID-141868","2014 Fall",18,3.19,NA,"2014-04-08",NA,NA,55378,1,NA,0,0,0,NA,NA,NA,NA,219.02,95024,28035,0.8301,77,0.0027,2154,0,0,0,1,0,0,0,1
"App ID-141869","2014 Fall",18,3.34,NA,"2014-04-08",NA,NA,55811,1,NA,0,0,0,NA,NA,NA,NA,216.72,58392,26739,0.9406,47,0.0018,NA,1,0,0,1,0,0,0,0
"App ID-141872","2014 Fall",24,3.44,NA,"2014-04-08",NA,NA,55981,1,NA,0,0,0,NA,NA,NA,NA,286.79,47557,4202,0.9648,5,0.0012,208,0,0,0,1,0,0,0,0
"App ID-141874","2014 Fall",19,3.54,NA,"2014-04-08",NA,NA,56431,1,NA,0,0,0,NA,NA,NA,NA,146.56,44891,9329,0.9756,16,0.0017,340,0,0,0,0,0,0,0,0
"App ID-141888","2014 Fall",19,3.03,NA,"2014-04-09",NA,NA,57268,1,41484,25060,21060,44474,"2014-05-22","2014-05-28",NA,NA,158.11,46771,458,0.9258,NA,NA,NA,0,0,0,0,0,0,0,0
"App ID-141893","2014 Fall",18,2.9,NA,"2014-04-09",NA,NA,56360,1,NA,0,0,0,NA,NA,NA,NA,102.49,46102,4121,0.9677,11,0.0027,NA,0,0,0,0,0,0,0,1
"App ID-141904","2014 Fall",20,2.81,NA,"2014-04-10",NA,NA,55030,1,NA,0,0,0,NA,NA,NA,NA,189.81,43008,1330,0.9519,1,8e-04,NA,0,0,0,1,0,0,0,0
"App ID-141907","2014 Fall",22,2.74,NA,"2014-04-10",NA,NA,55735,1,NA,0,0,0,NA,NA,NA,NA,186.35,42639,1735,0.9631,2,0.0012,248,0,0,0,0,0,0,1,1
"App ID-141927","2014 Fall",18,3.51,80,"2014-04-29",NA,NA,55445,1,NA,0,0,0,NA,NA,NA,NA,201.96,79639,10529,0.5045,14,0.0013,1823,0,0,0,0,0,1,0,0
"App ID-142046","2014 Fall",18,3.22,NA,"2014-04-14",NA,NA,80232,1,NA,0,0,0,NA,NA,NA,NA,647.51,60428,21642,0.8821,2,1e-04,NA,0,0,0,1,0,0,0,1
"App ID-142047","2014 Fall",20,2.82,NA,"2014-04-14",NA,NA,55106,1,NA,0,0,0,NA,NA,NA,NA,221.54,43127,56467,0.4714,37,7e-04,NA,0,0,0,0,0,0,0,1
"App ID-142050","2014 Fall",15,2.85,0,"2014-08-07","2014-08-07","2014-08-22",55303,1,NA,0,0,0,NA,NA,NA,NA,167.76,67734,46812,0.9024,98,0.0021,NA,0,1,0,0,1,1,0,0
"App ID-142051","2014 Fall",0,3.33,NA,"2014-04-14","2014-04-24",NA,80230,1,41484,18750,18750,25784,"2014-04-15","2014-05-22",NA,NA,639.45,76458,8393,0.8133,NA,NA,NA,0,0,0,0,0,0,0,1
"App ID-142058","2014 Fall",26,3.86,NA,"2014-04-14",NA,NA,56345,1,NA,0,0,0,NA,NA,NA,NA,129.55,44059,14938,0.9642,46,0.0031,NA,0,0,0,1,0,0,0,0
"App ID-142063","2014 Fall",22,3.37,NA,"2014-04-14",NA,NA,57104,1,NA,0,0,0,NA,NA,NA,NA,228.32,35710,25489,0.7462,7,3e-04,NA,0,0,0,0,0,0,0,0
"App ID-142073","2014 Fall",18,3.33,NA,"2014-04-14",NA,NA,54873,1,41484,22050,22050,38021,"2014-05-05","2014-05-12",NA,NA,237.17,51201,2671,0.9289,1,4e-04,NA,0,0,0,0,0,0,0,0
"App ID-142077","2014 Fall",17,3.38,NA,"2014-04-14",NA,NA,55379,1,41484,0,0,43150,"2014-05-09",NA,NA,NA,211.78,79174,42276,0.7615,93,0.0022,NA,0,0,0,0,0,1,0,0
"App ID-142085","2014 Fall",21,2.85,NA,"2014-04-14","2014-05-02",NA,80109,1,41484,27310,23310,44904,"2014-04-17","2014-05-12",NA,NA,657.09,108799,18986,0.9156,9,5e-04,NA,0,0,0,0,0,0,0,1
"App ID-142087","2014 Fall",24,3.67,NA,"2014-04-14",NA,NA,58104,1,NA,0,0,0,NA,NA,NA,NA,3.65,66172,31429,0.9349,607,0.0193,NA,0,0,0,0,0,0,1,1
"App ID-142088","2014 Fall",21,2.96,47,"2014-04-14",NA,"2014-07-02",55303,1,41484,17640,17640,30450,"2014-07-03","2014-07-08",NA,NA,167.76,67734,46812,0.9024,98,0.0021,NA,0,0,0,0,1,0,0,1
"App ID-142094","2014 Fall",19,2.77,NA,"2014-04-14",NA,NA,55304,1,NA,0,0,0,NA,NA,NA,NA,200.45,92392,46901,0.9383,111,0.0024,NA,0,0,0,1,0,0,1,1
"App ID-142101","2014 Fall",20,3.62,NA,"2014-04-14","2014-05-19",NA,80915,1,NA,0,0,0,NA,NA,NA,NA,683.08,53017,20237,0.7796,1,0,NA,0,0,0,0,0,1,0,1
"App ID-142103","2014 Fall",19,2.67,NA,"2014-04-10",NA,NA,55426,1,NA,0,0,0,NA,NA,NA,NA,209.4,61211,25504,0.7832,79,0.0031,NA,0,0,0,0,0,1,0,0
"App ID-142104","2014 Fall",19,3.25,NA,"2014-04-10",NA,NA,55379,1,41484,21512,17990,36932,"2014-05-02","2014-05-05",NA,NA,211.78,79174,42276,0.7615,93,0.0022,NA,0,0,0,1,0,0,0,1
"App ID-142105","2014 Fall",22,2.88,NA,"2014-04-10",NA,NA,58102,1,NA,0,0,0,NA,NA,NA,NA,2.66,41554,31233,0.8977,362,0.0116,1671,0,0,0,0,0,0,0,0
"App ID-142108","2016 Fall",22,3.36,46,"2015-12-28","2016-01-12","2016-03-29",85747,1,44668,22960,22960,33921,"2016-02-04","2016-03-28",NA,NA,1261.45,84230,23952,0.8477,NA,NA,NA,0,0,0,1,1,0,0,1
"App ID-142119","2015 Fall",28,3.41,65,"2014-11-19","2014-12-21",NA,58703,0,43064,23590,20590,34199,"2015-02-24","2015-03-20",NA,NA,232.99,60901,19879,0.9005,21,0.0011,NA,1,0,0,0,0,0,0,1
"App ID-142132","2015 Fall",21,3.16,52,"2014-07-10","2014-07-14",NA,56572,0,NA,0,0,0,NA,NA,NA,NA,37.95,49727,5149,0.8679,79,0.0153,266,0,0,1,1,0,0,0,0
"App ID-142758","2015 Fall",22,3.76,77,"2014-12-31","2015-01-02",NA,56501,0,NA,0,0,0,NA,NA,NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,1,1,1,0,0,0,0,0
